timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603210900557,3343,/user/create,201,,Thread Group 1-345,text,true,,321,256,198,198,http://localhost:8082/user/create,3343,0,0
1603210903277,626,/task/readall,200,,Thread Group 1-259,text,true,,40453,128,198,198,http://localhost:8082/task/readall,624,0,0
1603210903042,892,/user/readall,200,,Thread Group 1-335,text,true,,124514,128,199,199,http://localhost:8082/user/readall,846,0,0
1603210900190,3770,/task/readall,200,,Thread Group 1-216,text,true,,40453,128,199,199,http://localhost:8082/task/readall,3768,0,0
1603210900745,3328,/user/update,202,,Thread Group 1-270,text,true,,321,239,201,201,http://localhost:8082/user/update/2449,3328,0,0
1603210903678,395,/task/readall,200,,Thread Group 1-247,text,true,,40517,128,201,201,http://localhost:8082/task/readall,393,0,0
1603210904074,1,/task/create,201,,Thread Group 1-270,text,true,,293,273,201,201,http://localhost:8082/task/create,1,0,0
1603210900799,3278,/user/create,201,,Thread Group 1-349,text,true,,321,256,201,201,http://localhost:8082/user/create,3278,0,0
1603210900886,3192,/user/update,202,,Thread Group 1-340,text,true,,321,239,201,201,http://localhost:8082/user/update/2487,3192,0,0
1603210900858,3221,/user/create,201,,Thread Group 1-350,text,true,,321,256,201,201,http://localhost:8082/user/create,3221,0,0
1603210898504,5576,/task/create,201,,Thread Group 1-177,text,true,,293,273,201,201,http://localhost:8082/task/create,5576,0,0
1603210898407,5674,/user/create,201,,Thread Group 1-309,text,true,,321,256,201,201,http://localhost:8082/user/create,5674,0,0
1603210898505,5577,/task/create,201,,Thread Group 1-213,text,true,,293,273,201,201,http://localhost:8082/task/create,5577,0,0
1603210898506,5576,/task/create,201,,Thread Group 1-291,text,true,,293,273,201,201,http://localhost:8082/task/create,5576,0,0
1603210901069,3014,/user/update,202,,Thread Group 1-275,text,true,,321,239,201,201,http://localhost:8082/user/update/2453,3014,0,0
1603210900916,3168,/user/create,201,,Thread Group 1-351,text,true,,321,256,201,201,http://localhost:8082/user/create,3168,0,0
1603210903673,594,/task/readall,200,,Thread Group 1-306,text,true,,40485,128,204,204,http://localhost:8082/task/readall,592,0,0
